,created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text,Full_Address,City,Continent,Country,State,is_english
10,2009-02-28 16:55:33+00:00,1262494579,-0.2577189,52.61030129999999,Donald Trump versus Science,-0.6474853541877534,believer,male,2.3161982999999995,not aggressive,has just read Prof Chris Fields comments about global warming being much worse than previously believed!,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-PTE'], '_category': 'road', '_normalized_city': 'Peterborough', '_type': 'road', 'city': 'Peterborough', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'City of Peterborough', 'postcode': 'PE4 7TT', 'road': 'Malvern Road', 'road_type': 'residential', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Cambridgeshire and Peterborough', 'suburb': 'Gunthorpe'}",Peterborough,Europe,United Kingdom,England,True
11,2009-02-28 18:14:45+00:00,1262736120,-118.24368,34.05223,Importance of Human Intervantion,0.5146919263839722,believer,male,3.4214425000000004,not aggressive,"Turn out the lights, support the World Wildlife Fund, and show your concern for global warming with Earth Hour on 3/28 www.earthhourus.org","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'government', '_normalized_city': 'Los Angeles', '_type': 'police', 'city': 'Los Angeles', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Los Angeles County', 'neighbourhood': 'Toy District', 'police': 'Los Angeles Police Department Headquarters', 'postcode': '90012', 'road': 'Harlem Place', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown'}",Los Angeles,North America,United States,California,True
12,2009-02-28 19:00:20+00:00,1262873490,-105.9378,35.686980000000005,Global stance,0.1460649566411972,believer,female,0.0025175025,not aggressive,"Catching up on the Will/Gore/Revkin dialogue on climate change. People spoil for a fight, but we should aim for solutions instead.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NM'], '_category': 'commerce', '_normalized_city': 'Santa Fe', '_type': 'shop', 'city': 'Santa Fe', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Santa Fe County', 'house_number': '109', 'neighbourhood': 'Barrio de Analco Historic District', 'postcode': '87501', 'road': 'East San Francisco Street', 'shop': 'The Camera Shop of Santa Fe', 'state': 'New Mexico', 'state_code': 'NM'}",Santa Fe,North America,United States,New Mexico,True
13,2009-02-28 19:43:06+00:00,1263002174,-80.05476,37.293470000000006,Importance of Human Intervantion,-0.4481185708999634,denier,male,3.5706599000000003,not aggressive,http://twitpic.com/1r8ad - Hundreds attend global warming protest...,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-VA'], '_category': 'education', '_normalized_city': 'Salem', '_type': 'university', 'city': 'Salem', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'neighbourhood': 'Braxton Heights', 'postcode': '24156', 'road': 'Perry Drive', 'state': 'Virginia', 'state_code': 'VA', 'university': 'Roanoke College - Elizabeth Campus'}",Salem,North America,United States,Virginia,True
14,2009-02-28 20:17:56+00:00,1263101980,-84.55553,42.73253,Donald Trump versus Science,-0.2844851359627464,neutral,male,-3.712077,aggressive,"Ann McElhinney and Phelim McAleer are showing clips from their new global warming film Not Evil, Just Wrong #CPAC09 #TCOT","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MI'], '_category': 'government', '_normalized_city': 'Lansing', '_type': 'post_office', 'city': 'Lansing', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Ingham County', 'house_number': '315', 'neighbourhood': 'Downtown', 'post_office': 'Downtown Lansing Post Office', 'postcode': '48933', 'road': 'West Allegan Street', 'state': 'Michigan', 'state_code': 'MI'}",Lansing,North America,United States,Michigan,True
15,2009-02-28 20:51:55+00:00,1263198293,-122.33207000000002,47.60621,Importance of Human Intervantion,0.0262479186058044,believer,male,-1.537834,aggressive,"""March 2 in DC will mark the first mass civil disobedience on climate change in US history"" - Bill McKibben http://is.gd/lfer #climateaction","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'building', '_normalized_city': 'Seattle', '_type': 'building', 'building': '5th and Madison Condos', 'city': 'Seattle', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '909', 'neighbourhood': 'Central Business District', 'postcode': '98164', 'road': '5th Avenue', 'state': 'Washington', 'state_code': 'WA', 'suburb': 'First Hill'}",Seattle,North America,United States,Washington,True
16,2009-02-28 21:04:11+00:00,1263233067,-97.7436995,30.2711286,Politics,-0.6109705415725708,denier,male,2.2899454,aggressive,Think fraudulent climate science doesn't affect you financially?...there are now four climate change lobbyists for each member of Congress.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'building', '_normalized_city': 'Austin', '_type': 'building', 'city': 'Austin', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Travis County', 'house_number': '209', 'neighbourhood': 'Downtown', 'postcode': '78701', 'road': 'West 9th Street', 'state': 'Texas', 'state_code': 'TX'}",Austin,North America,United States,Texas,True
17,2009-02-28 21:11:27+00:00,1263253529,-96.7968559,32.7762719,Donald Trump versus Science,0.338182920885086,believer,female,-2.0867443,aggressive,"CPAC: Loved the 2 Irish film makers who are debunking man-made global warming. Let's get their movie ""Not evil, just wrong"" and see it.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'government', '_normalized_city': 'Dallas', '_type': 'townhall', 'city': 'Dallas', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Dallas County', 'house_number': '1500', 'postcode': '75201', 'quarter': 'Downtown PID', 'road': 'Marilla Street', 'state': 'Texas', 'state_code': 'TX', 'townhall': 'Dallas City Hall'}",Dallas,North America,United States,Texas,True
18,2009-02-28 22:28:24+00:00,1263472734,-73.9859723,40.6701033,Global stance,0.6886377651344646,neutral,female,3.675506,not aggressive,wants everyone to know about her BF's fantastic new climate change film http://tinyurl.com/aln66q,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'New York', '_type': 'building', 'borough': 'Brooklyn', 'city': 'New York', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kings County', 'house_number': '416', 'postcode': '11215', 'road': '5th Avenue', 'state': 'New York', 'state_code': 'NY'}",New York,North America,United States,New York,True
19,2009-02-28 22:50:23+00:00,1263534747,-94.57857,39.09973,Weather Extremes,-0.6457377116441727,denier,male,-6.7952247,aggressive,RT @oliver_turnerScientists: 100000sq mile 'sunshade' can stop global warming http://tr.im/gR8b dumbest thing I have ever seen,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MO'], '_category': 'building', '_normalized_city': 'Kansas City', '_type': 'building', 'city': 'Kansas City', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Jackson County', 'house_number': '1200', 'neighbourhood': 'Central Business District KC', 'postcode': '64106', 'road': 'Oak Street', 'state': 'Missouri', 'state_code': 'MO', 'suburb': 'Downtown Kansas City'}",Kansas City,North America,United States,Missouri,True
20,2009-02-28 23:58:23+00:00,1263731663,-87.65005000000001,41.85003,Weather Extremes,0.1248577499945958,denier,male,-3.6910152,not aggressive,"@gjwilson0 Greg, global warming doesn't exist.  It's part of a natural warming and cooling cycle of our planet.  Duh.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IL'], '_category': 'road', '_normalized_city': 'Chicago', '_type': 'road', 'city': 'Chicago', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cook County', 'municipality': 'West Chicago Township', 'postcode': '60608', 'quarter': 'Lower West Side', 'road': 'West Lumber Street', 'state': 'Illinois', 'state_code': 'IL'}",Chicago,North America,United States,Illinois,True
21,2009-03-01 00:31:23+00:00,1263825160,-97.1384584,49.8955367,Politics,0.4136564135551452,neutral,male,-11.501532,aggressive,Thinking about globalization and climate change,"{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-MB'], '_category': 'road', '_normalized_city': 'Winnipeg', '_type': 'junction', 'city': 'Winnipeg', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'county': 'Division No. 11', 'junction': 'Portage and Main', 'neighbourhood': 'Exchange District', 'postcode': 'R3B 1B6', 'road': 'Main Street', 'state': 'Manitoba', 'state_code': 'MB'}",Winnipeg,North America,Canada,Manitoba,True
22,2009-03-01 00:47:57+00:00,1263869811,-122.4199061,37.7790262,Donald Trump versus Science,-0.3693112825234731,believer,male,1.7893873,aggressive,@The_Anti_Guru You have a lot of faith in the skeptics then.  Almost impossible to prove humanity will not magnify impact of global warming,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'San Francisco', '_type': 'building', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'house_number': '381', 'neighbourhood': 'Civic Center', 'postcode': '94102', 'road': 'Van Ness Avenue', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California,True
23,2009-03-01 05:41:21+00:00,1264614393,-94.65579,39.02778,Weather Extremes,0.2596639615138372,believer,male,-11.333061,aggressive,At home now.  Skiing at welch was great but it was super cold.  Damn global warming.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-KS'], '_category': 'building', '_normalized_city': 'Crossland', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Johnson County', 'house_number': '6102', 'postcode': '66202', 'residential': 'Crossland', 'road': 'West 56th Street', 'state': 'Kansas', 'state_code': 'KS', 'village': 'Mission'}",Not Found,North America,United States,Kansas,True
24,2009-03-01 06:11:19+00:00,1264675224,-122.2708,37.804370000000006,Global stance,0.6096264453411102,believer,female,1.7893873,not aggressive,"@LeoDicaprio1 glad to be an ""Original"" & look fwd to ur tweets! big fan of ur movies but mostly ur efforts addressing climate change issues.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Oakland', '_type': 'building', 'building': 'Central Building', 'city': 'Oakland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Alameda County', 'house_number': '1400', 'neighbourhood': 'Downtown', 'postcode': '94616', 'road': 'Broadway', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown Oakland'}",Oakland,North America,United States,California,True
25,2009-03-01 07:06:50+00:00,1264776010,-117.6709,35.622460000000004,Weather Extremes,-0.312827814078331,neutral,male,3.074607,not aggressive,"@ninjen It's supposed to snow in ATL & Birmingham, AL tomorrow. Must be global warming - or something. Gotta check w/the Goracle.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Ridgecrest', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kern County', 'house_number': '84', 'postcode': '93555', 'road': 'West Ridgecrest Boulevard', 'state': 'California', 'state_code': 'CA', 'town': 'Ridgecrest'}",Not Found,North America,United States,California,True
26,2009-03-01 11:46:08+00:00,1265184924,-1.15047,52.9536,Global stance,0.2128895710468292,neutral,male,1.2059349,not aggressive,Doorstepped by 2 women offering watchtower mag. Surely religion and ID are 2 of the great threats to understand and fixing climate change,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-NGM'], '_category': 'road', '_normalized_city': 'Nottingham', '_type': 'road', 'city': 'Nottingham', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'neighbourhood': 'Lace Market', 'postcode': 'NG1 2LH', 'road': 'Old Market Square', 'state': 'England', 'state_code': 'ENG', 'suburb': 'The Meadows'}",Nottingham,Europe,United Kingdom,England,True
27,2009-03-01 15:53:50+00:00,1265682041,-79.4163,43.70011,Weather Extremes,0.0809529205560684,believer,male,-6.3691444000000015,not aggressive,"Obama taking climate change seriously. Suddenly everyone else thinks 'Hey, good idea' - http://tinyurl.com/bsmnex #obama #climate #kyoto","{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-ON'], '_category': 'building', '_normalized_city': 'Old Toronto', '_type': 'building', 'city': 'Old Toronto', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'house_number': '295', 'neighbourhood': 'Eglinton Way', 'postcode': 'M5N 1B4', 'quarter': ""Toronto—St. Paul's"", 'road': 'Forest Hill Road', 'state': 'Ontario', 'state_code': 'ON', 'state_district': 'Golden Horseshoe'}",Old Toronto,North America,Canada,Ontario,True
28,2009-03-01 16:41:29+00:00,1265812914,-86.00097699999999,50.000678,Weather Extremes,0.6469103705644608,neutral,male,-9.4631815,aggressive,global warming is for lovers.,"{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-ON'], '_category': 'place', '_normalized_city': 'Unorganized North Cochrane', '_type': 'city', 'city': 'Unorganized North Cochrane', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'county': 'Cochrane District', 'state': 'Ontario', 'state_code': 'ON', 'state_district': 'Northeastern Ontario'}",Unorganized North Cochrane,North America,Canada,Ontario,True
29,2009-03-01 18:20:35+00:00,1266104798,-122.6741949,45.5202471,Weather Extremes,0.3098164181232452,denier,male,0.3381605,aggressive,And it's snowing in Atlanta. Suck it global warming.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OR'], '_category': 'commerce', '_normalized_city': 'Portland', '_type': 'restaurant', 'city': 'Portland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Multnomah County', 'house_number': '223', 'postcode': '97204', 'restaurant': 'Al-Amir', 'road': 'Southwest Harvey Milk Street', 'state': 'Oregon', 'state_code': 'OR', 'suburb': 'Downtown'}",Portland,North America,United States,Oregon,True
30,2009-03-01 18:32:25+00:00,1266140343,-119.8126581,39.5261206,Importance of Human Intervantion,0.0486258715391158,believer,female,3.314667,not aggressive,"RT @yesmagazine ""March 2 in DC will mark the first mass civil disobedience on climate change in US history http://is.gd/lfer #climateaction","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NV'], '_category': 'government', '_normalized_city': 'Reno', '_type': 'townhall', 'city': 'Reno', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Washoe County', 'house_number': '1', 'postcode': '89501', 'road': 'East 1st Street', 'state': 'Nevada', 'state_code': 'NV', 'townhall': 'Reno City Hall'}",Reno,North America,United States,Nevada,True
31,2009-03-01 18:40:58+00:00,1266166762,-84.38798000000001,33.749,Weather Extremes,0.4116508002792086,denier,male,-1.9029083,not aggressive,"It's snowing in Atlanta!! - but personally right now, I wouldn't mind a little global warming:)","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'government', '_normalized_city': 'Atlanta', '_type': 'townhall', 'city': 'Atlanta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fulton County', 'house_number': '206', 'neighbourhood': 'South Downtown', 'postcode': '30334', 'road': 'Washington Street Southwest', 'state': 'Georgia', 'state_code': 'GA', 'townhall': 'The Georgia State Capitol'}",Atlanta,North America,United States,Georgia,True
32,2009-03-01 18:55:50+00:00,1266212238,-79.99589,40.44062,Global stance,0.4502137915849685,neutral,female,-2.794067,not aggressive,@jacobsoboroff Yes @takepart is here and I moderated their panel yesterday on #foodinc. Food production imp piece of climate change convos.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'building', '_normalized_city': 'Pittsburgh', '_type': 'building', 'city': 'Pittsburgh', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Allegheny County', 'house_number': '500', 'neighbourhood': 'Chinatown', 'place': 'BNY Mellon Center', 'postcode': '15219', 'road': 'Grant Street', 'state': 'Pennsylvania', 'state_code': 'PA'}",Pittsburgh,North America,United States,Pennsylvania,True
33,2009-03-01 19:14:49+00:00,1266270746,-71.1056157,42.3750997,Weather Extremes,0.571056542801857,neutral,male,-1.7087131999999998,not aggressive,"Just landed in vail, looks like global warming beat me here.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'building', '_normalized_city': 'Cambridge', '_type': 'building', 'city': 'Cambridge', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Middlesex County', 'house_number': '5', 'neighbourhood': 'Mid-Cambridge', 'postcode': '02143', 'road': 'Leonard Avenue', 'state': 'Massachusetts', 'state_code': 'MA'}",Cambridge,North America,United States,Massachusetts,False
34,2009-03-01 19:22:33+00:00,1266294728,-122.41942000000002,37.774930000000005,Global stance,0.4765776842832565,neutral,male,1.7893873,aggressive,is writing about climate change in Africa,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'San Francisco', '_type': 'road', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'neighbourhood': 'Hayes Valley', 'postcode': '94199', 'road': 'Market Street', 'road_type': 'primary', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California,True
35,2009-03-01 19:51:55+00:00,1266384837,-96.80667,32.783060000000006,Weather Extremes,0.5274643687884013,denier,male,-7.260787,not aggressive,@JGaspard global cooling. I believe that more than global warming,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'travel/tourism', '_normalized_city': 'Dallas', '_type': 'hotel', 'city': 'Dallas', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Dallas County', 'hotel': 'SpringHill Suites Dallas Downtown/West End', 'house_number': '1907', 'neighbourhood': 'West End Historic District', 'postcode': '75202', 'quarter': 'Downtown PID', 'road': 'North Lamar Street', 'state': 'Texas', 'state_code': 'TX'}",Dallas,North America,United States,Texas,True
36,2009-03-01 20:20:54+00:00,1266475136,-87.83682009999998,32.5178284,Weather Extremes,-0.2859651331663131,denier,male,-5.1188045,not aggressive,"snow here in Alabama March 1, global warming?","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-AL'], '_category': 'building', '_normalized_city': 'Demopolis', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Marengo County', 'hamlet': 'Baptist Hill', 'house_number': '301', 'postcode': '36732', 'road': 'North Strawberry Avenue', 'state': 'Alabama', 'state_code': 'AL', 'village': 'Demopolis'}",Not Found,North America,United States,Alabama,True
37,2009-03-01 20:39:49+00:00,1266534983,-83.2784851,30.8327022,Weather Extremes,0.6045496333599091,denier,male,-1.2615501,not aggressive,Damn global warming making it snow in georgia lol,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'commerce', '_normalized_city': 'Valdosta', '_type': 'restaurant', 'city': 'Valdosta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Lowndes County', 'house_number': '132', 'postcode': '31601', 'restaurant': 'The Bistro', 'road': 'North Ashley Street', 'state': 'Georgia', 'state_code': 'GA'}",Valdosta,North America,United States,Georgia,False
